dtype,M,N,K,selected_kernel,predicted_tflops,selection_time_ms,actual_time_ms,actual_tflops,status,error
bf16,131,89,1024,s_64x64_k128_v3,9.434324712936899,12.920141220092773,0,0,RUN_FAIL,Kernel execution failed
bf16,131,117,512,m_128x128_k32_v4,7.806565791241648,12.932777404785156,0,0,RUN_FAIL,Kernel execution failed
bf16,131,157,512,s_64x64_k64_v4,11.466101783283495,11.357784271240234,0,0,RUN_FAIL,Kernel execution failed
bf16,131,211,256,s_64x64_k64_v4,9.133053287914038,7.511615753173828,0,0,RUN_FAIL,Kernel execution failed
bf16,131,269,256,s_64x64_k64_v4,16.11644200679409,11.513471603393555,0,0,RUN_FAIL,Kernel execution failed
bf16,131,317,128,s_64x64_k64_mem,6.239811356948206,11.05189323425293,0,0,RUN_FAIL,Kernel execution failed
bf16,137,19,128,m_128x128_k32_v4,-3.006581702558296,7.473230361938477,0,0,RUN_FAIL,Kernel execution failed
bf16,137,37,1024,m_128x128_k32_v4,4.4193780814193815,8.444547653198242,0,0,RUN_FAIL,Kernel execution failed
bf16,137,73,1024,s_64x64_k128_v3,11.01358682652082,11.774301528930664,0,0,RUN_FAIL,Kernel execution failed
bf16,137,107,512,m_128x128_k32_v4,8.053590910325227,11.700630187988281,0,0,RUN_FAIL,Kernel execution failed
bf16,137,137,512,s_64x64_k64_v4,7.1388633262493695,13.412714004516602,0,0,RUN_FAIL,Kernel execution failed
bf16,137,191,256,m_128x128_k32_v4,6.752445368775124,11.617422103881836,0,0,RUN_FAIL,Kernel execution failed
bf16,137,241,256,s_64x64_k64_v4,15.724405408150988,11.528253555297852,0,0,RUN_FAIL,Kernel execution failed
bf16,137,299,128,s_64x64_k64_mem,6.34078303334631,11.734962463378906,0,0,RUN_FAIL,Kernel execution failed
bf16,139,11,128,m_128x128_k32_v4,-1.6612314431496433,12.839794158935547,0,0,RUN_FAIL,Kernel execution failed
bf16,139,41,128,m_128x128_k32_v4,-1.3688698435012256,11.718034744262695,0,0,RUN_FAIL,Kernel execution failed
bf16,139,61,1024,s_64x64_k64_v4,10.6112377578352,11.304378509521484,0,0,RUN_FAIL,Kernel execution failed
bf16,139,97,1024,s_64x64_k128_v3,9.337179742544489,12.162446975708008,0,0,RUN_FAIL,Kernel execution failed
bf16,139,121,512,m_128x128_k32_v4,7.816797025337931,12.645721435546875,0,0,RUN_FAIL,Kernel execution failed
bf16,139,167,512,s_64x64_k64_v4,11.433151831612047,11.460542678833008,0,0,RUN_FAIL,Kernel execution failed
bf16,139,227,256,s_64x64_k64_v4,15.540985534151114,15.303373336791992,0,0,RUN_FAIL,Kernel execution failed
bf16,139,277,256,s_64x64_k64_v4,16.19646624889928,11.282682418823242,0,0,RUN_FAIL,Kernel execution failed
bf16,139,337,128,s_64x64_k64_mem,6.266600200327076,11.408329010009766,0,0,RUN_FAIL,Kernel execution failed
bf16,149,13,128,m_128x128_k32_v4,-2.1459691915744625,6.755352020263672,0,0,RUN_FAIL,Kernel execution failed
bf16,149,27,1024,s_64x64_k64_v4,3.0642363812677518,16.79062843322754,0,0,RUN_FAIL,Kernel execution failed
bf16,149,63,1024,s_64x64_k64_v4,11.79135712530395,12.77303695678711,0,0,RUN_FAIL,Kernel execution failed
bf16,149,99,512,m_128x128_k32_v4,7.705495997272318,11.464357376098633,0,0,RUN_FAIL,Kernel execution failed
bf16,149,123,512,s_64x64_k64_v4,8.109132510744654,11.600971221923828,0,0,RUN_FAIL,Kernel execution failed
bf16,149,173,256,s_64x64_k64_v4,7.478390207103223,13.14091682434082,0,0,RUN_FAIL,Kernel execution failed
bf16,149,229,256,s_64x64_k64_v4,16.604164575974938,11.93547248840332,0,0,RUN_FAIL,Kernel execution failed
bf16,149,281,128,s_64x64_k64_mem,7.7403273249567235,11.547565460205078,0,0,RUN_FAIL,Kernel execution failed
bf16,151,5,128,s_64x64_k64_mem,-0.6938799548973618,12.133121490478516,0,0,RUN_FAIL,Kernel execution failed
bf16,151,15,1024,s_64x64_k64_v4,4.187766082091468,13.103008270263672,0,0,RUN_FAIL,Kernel execution failed
bf16,151,47,1024,s_64x64_k64_v4,10.216970398173531,11.505126953125,0,0,RUN_FAIL,Kernel execution failed
bf16,151,83,1024,s_64x64_k64_v4,11.866249488134576,11.306524276733398,0,0,RUN_FAIL,Kernel execution failed
bf16,151,113,512,m_128x128_k32_v4,7.705495997272318,12.839555740356445,0,0,RUN_FAIL,Kernel execution failed
bf16,151,151,512,s_64x64_k64_v4,12.256315517425163,27.42910385131836,0,0,RUN_FAIL,Kernel execution failed
bf16,151,199,256,s_64x64_k64_v4,16.5073081442068,12.501239776611328,0,0,RUN_FAIL,Kernel execution failed
bf16,151,263,256,s_64x64_k64_v4,17.33865250252905,12.684106826782227,0,0,RUN_FAIL,Kernel execution failed
bf16,151,313,128,s_64x64_k64_mem,8.082628453695976,11.350870132446289,0,0,RUN_FAIL,Kernel execution failed
bf16,157,17,128,m_128x128_k32_v4,-2.329075839173408,13.660907745361328,0,0,RUN_FAIL,Kernel execution failed
bf16,157,33,1024,s_64x64_k64_v4,3.6823501926206204,14.194250106811523,0,0,RUN_FAIL,Kernel execution failed
bf16,157,71,1024,s_64x64_k64_v4,10.582119923208463,11.748552322387695,0,0,RUN_FAIL,Kernel execution failed
bf16,157,103,512,m_128x128_k32_v4,7.989495132902201,14.932632446289062,0,0,RUN_FAIL,Kernel execution failed
bf16,157,131,512,s_64x64_k64_v4,11.277962808292212,12.926578521728516,0,0,RUN_FAIL,Kernel execution failed
bf16,157,181,256,s_64x64_k64_v4,10.780736602459333,11.735677719116211,0,0,RUN_FAIL,Kernel execution failed
bf16,157,239,256,s_64x64_k64_v4,16.639547902106017,11.497974395751953,0,0,RUN_FAIL,Kernel execution failed
bf16,157,293,128,s_64x64_k64_mem,8.019899177600719,11.454582214355469,0,0,RUN_FAIL,Kernel execution failed
bf16,163,9,128,m_128x128_k128_iw_v3,-0.5060414420146173,11.36636734008789,0,0,UNSUPPORTED,Problem size not supported by kernel
bf16,163,19,1024,m_128x128_k32_v4,2.386022489152653,8.694887161254883,0,0,RUN_FAIL,Kernel execution failed
bf16,163,59,1024,m_128x128_k32_v4,7.318020501995338,11.374473571777344,0,0,RUN_FAIL,Kernel execution failed
bf16,163,91,512,m_128x128_k32_v4,9.075817245434449,11.493921279907227,0,0,RUN_FAIL,Kernel execution failed
bf16,163,119,512,m_128x128_k32_v4,8.415757228780908,11.527299880981445,0,0,RUN_FAIL,Kernel execution failed
bf16,163,163,512,s_64x64_k64_v4,12.358362007571348,11.682271957397461,0,0,RUN_FAIL,Kernel execution failed
bf16,163,223,256,s_64x64_k64_v4,16.49343992204493,9.982109069824219,0,0,RUN_FAIL,Kernel execution failed
bf16,163,271,256,s_64x64_k64_v4,17.657678987430508,6.718635559082031,0,0,RUN_FAIL,Kernel execution failed
bf16,163,331,128,s_64x64_k64_mem,8.70576107992605,12.898445129394531,0,0,RUN_FAIL,Kernel execution failed
bf16,167,23,128,r_64x128_k64_v3,-1.114957912027291,7.002353668212891,0,0,RUN_FAIL,Kernel execution failed
bf16,167,41,1024,m_128x128_k32_v4,6.713073614451063,11.466503143310547,0,0,RUN_FAIL,Kernel execution failed
bf16,167,77,1024,m_128x128_k32_v4,8.906809149204271,11.415243148803711,0,0,RUN_FAIL,Kernel execution failed
bf16,167,109,512,s_64x64_k64_v4,8.970342610010176,7.323741912841797,0,0,RUN_FAIL,Kernel execution failed
bf16,167,139,512,s_64x64_k64_v4,13.771701856852147,11.434316635131836,0,0,RUN_FAIL,Kernel execution failed
bf16,167,193,256,s_64x64_k64_v4,18.601479850735895,6.788730621337891,0,0,RUN_FAIL,Kernel execution failed
bf16,167,251,256,s_64x64_k64_v4,19.259222022551693,11.069059371948242,0,0,RUN_FAIL,Kernel execution failed
bf16,167,307,128,s_64x64_k128_v3,10.04926684878382,11.570930480957031,0,0,RUN_FAIL,Kernel execution failed
bf16,173,3,128,m_128x128_k16_v3,18.106692826542357,16.717910766601562,0,0,RUN_FAIL,Kernel execution failed
bf16,173,13,1024,m_128x128_k32_v4,2.6671625886815806,11.823177337646484,0,0,RUN_FAIL,Kernel execution failed
bf16,173,43,1024,m_128x128_k32_v4,6.713073614451063,11.593103408813477,0,0,RUN_FAIL,Kernel execution failed
bf16,173,79,512,m_128x128_k32_v4,9.217398165442884,11.576414108276367,0,0,RUN_FAIL,Kernel execution failed
bf16,173,111,512,m_128x128_k32_v4,9.89195552484682,13.312816619873047,0,0,RUN_FAIL,Kernel execution failed
bf16,173,149,256,s_64x64_k64_v4,8.411173370114302,11.358022689819336,0,0,RUN_FAIL,Kernel execution failed
bf16,173,197,256,s_64x64_k64_v4,18.77456667041501,11.614561080932617,0,0,RUN_FAIL,Kernel execution failed
bf16,173,257,256,s_64x64_k64_v4,19.854522282142867,8.348703384399414,0,0,RUN_FAIL,Kernel execution failed
bf16,173,311,128,s_64x64_k128_v3,10.097748736978911,17.477750778198242,0,0,RUN_FAIL,Kernel execution failed
bf16,179,15,128,m_128x128_k32_v4,-0.3320632825441918,13.215780258178711,0,0,RUN_FAIL,Kernel execution failed
bf16,179,31,1024,m_128x128_k32_v4,1.604645734951106,11.61813735961914,0,0,RUN_FAIL,Kernel execution failed
bf16,179,67,1024,m_128x128_k32_v4,7.7662094096691865,15.42043685913086,0,0,RUN_FAIL,Kernel execution failed
bf16,179,101,512,m_128x128_k32_v4,9.89195552484682,11.80410385131836,0,0,RUN_FAIL,Kernel execution failed
bf16,179,127,512,s_64x64_k64_v4,13.23466504123651,14.97197151184082,0,0,RUN_FAIL,Kernel execution failed
bf16,179,179,256,s_64x64_k64_v4,12.625520035291931,13.728141784667969,0,0,RUN_FAIL,Kernel execution failed
bf16,179,233,256,s_64x64_k64_v4,19.259222022551693,13.426065444946289,0,0,RUN_FAIL,Kernel execution failed
bf16,179,283,128,s_64x64_k128_v3,10.175279742089874,11.732339859008789,0,0,RUN_FAIL,Kernel execution failed
bf16,181,7,128,s_64x64_k64_v4,0.478571114222944,11.606216430664062,0,0,RUN_FAIL,Kernel execution failed
bf16,181,17,1024,m_128x128_k32_v4,2.607865298821934,11.545658111572266,0,0,RUN_FAIL,Kernel execution failed
bf16,181,51,1024,m_128x128_k32_v4,7.4953491569376185,9.553670883178711,0,0,RUN_FAIL,Kernel execution failed
bf16,181,89,512,s_64x64_k64_v4,9.342259742453143,11.587381362915039,0,0,RUN_FAIL,Kernel execution failed
bf16,181,117,512,s_64x64_k64_v4,8.916803230064058,11.613130569458008,0,0,RUN_FAIL,Kernel execution failed
bf16,181,157,256,s_64x64_k64_v4,12.538838181514055,11.662006378173828,0,0,RUN_FAIL,Kernel execution failed
bf16,181,211,256,s_64x64_k64_v4,19.297685198061853,11.2762451171875,0,0,RUN_FAIL,Kernel execution failed
bf16,181,269,128,s_64x64_k128_v3,9.832978613350642,15.461206436157227,0,0,RUN_FAIL,Kernel execution failed
bf16,181,317,128,s_64x64_k128_v3,10.097748736978911,12.860774993896484,0,0,RUN_FAIL,Kernel execution failed
bf16,191,19,128,s_64x64_k64_mem,-0.6844875793953955,11.507749557495117,0,0,RUN_FAIL,Kernel execution failed
bf16,191,37,1024,s_64x64_k64_v4,3.351776438359015,15.796422958374023,0,0,RUN_FAIL,Kernel execution failed
bf16,191,73,1024,s_64x64_k64_v4,9.480421002841066,11.608362197875977,0,0,RUN_FAIL,Kernel execution failed
bf16,191,107,512,s_64x64_k64_v4,11.339963044413862,10.736227035522461,0,0,RUN_FAIL,Kernel execution failed
bf16,191,137,512,s_64x64_k64_v4,16.26726913708867,15.852928161621094,0,0,RUN_FAIL,Kernel execution failed
bf16,191,191,256,s_64x64_k64_v4,15.002934858039746,11.504173278808594,0,0,RUN_FAIL,Kernel execution failed
bf16,191,241,256,s_64x64_k64_v4,22.40159681147885,11.634111404418945,0,0,RUN_FAIL,Kernel execution failed
bf16,191,299,128,s_64x64_k128_v3,14.443535864027098,15.793561935424805,0,0,RUN_FAIL,Kernel execution failed
bf16,193,11,128,s_64x64_k64_mem,-0.8519989764704633,6.733179092407227,0,0,RUN_FAIL,Kernel execution failed
bf16,193,23,1024,s_64x64_k64_v4,1.9538691066045437,11.564016342163086,0,0,RUN_FAIL,Kernel execution failed
bf16,193,61,1024,s_64x64_k64_v4,7.5658535604677875,11.520147323608398,0,0,RUN_FAIL,Kernel execution failed
bf16,193,97,512,s_64x64_k64_v4,9.709253747670694,12.061595916748047,0,0,RUN_FAIL,Kernel execution failed
bf16,193,121,512,s_64x64_k64_v4,14.532289638445159,11.591672897338867,0,0,RUN_FAIL,Kernel execution failed
bf16,193,167,256,s_64x64_k64_v4,14.906029200167351,12.684822082519531,0,0,RUN_FAIL,Kernel execution failed
bf16,193,227,256,s_64x64_k64_v4,17.975658417930763,11.487722396850586,0,0,RUN_FAIL,Kernel execution failed
bf16,193,277,128,s_64x64_k64_mem,8.603543323346749,11.618375778198242,0,0,RUN_FAIL,Kernel execution failed
bf16,193,337,128,s_64x64_k64_mem,17.00386994141879,12.88461685180664,0,0,RUN_FAIL,Kernel execution failed
bf16,197,3,1024,l_128x256_k32_v3,21.515811137786624,15.849113464355469,0,0,RUN_FAIL,Kernel execution failed
bf16,197,27,1024,s_64x64_k64_v4,1.45037875664419,11.468648910522461,0,0,RUN_FAIL,Kernel execution failed
bf16,197,63,1024,s_64x64_k64_v4,7.789457482703642,13.103246688842773,0,0,RUN_FAIL,Kernel execution failed
bf16,197,99,512,s_64x64_k64_v4,9.94573488572167,11.460065841674805,0,0,RUN_FAIL,Kernel execution failed
bf16,197,123,512,s_64x64_k64_v4,14.66133310644936,17.1663761138916,0,0,RUN_FAIL,Kernel execution failed
bf16,197,173,256,s_64x64_k64_v4,15.047949883986673,17.400503158569336,0,0,RUN_FAIL,Kernel execution failed
bf16,197,229,256,s_64x64_k64_v4,18.026138575407224,10.874748229980469,0,0,RUN_FAIL,Kernel execution failed
bf16,197,281,128,s_64x64_k64_mem,8.750240200480578,11.434316635131836,0,0,RUN_FAIL,Kernel execution failed
bf16,199,5,128,s_64x64_k64_mem,17.50178701962138,12.722969055175781,0,0,RUN_FAIL,Kernel execution failed
bf16,199,15,1024,m_128x128_k32_v4,1.9794637266514743,11.43336296081543,0,0,RUN_FAIL,Kernel execution failed
bf16,199,47,1024,s_64x64_k64_v4,7.187107502287947,11.914491653442383,0,0,RUN_FAIL,Kernel execution failed
bf16,199,83,512,s_64x64_k64_v4,9.486303714493967,11.828422546386719,0,0,RUN_FAIL,Kernel execution failed
bf16,199,113,512,s_64x64_k64_v4,14.29646238945331,11.565923690795898,0,0,RUN_FAIL,Kernel execution failed
bf16,199,151,256,s_64x64_k64_v4,14.521740601807487,11.687040328979492,0,0,RUN_FAIL,Kernel execution failed
bf16,199,199,256,s_64x64_k64_v4,17.932997635865856,11.751890182495117,0,0,RUN_FAIL,Kernel execution failed
bf16,199,263,128,s_64x64_k64_mem,8.750240200480578,12.467622756958008,0,0,RUN_FAIL,Kernel execution failed
bf16,199,313,128,s_64x64_k64_mem,8.882041887637135,12.917518615722656,0,0,RUN_FAIL,Kernel execution failed
bf16,211,7,1024,s_64x64_k64_v4,6.167877219586959,14.25480842590332,0,0,RUN_FAIL,Kernel execution failed
bf16,211,33,1024,s_64x64_k64_v4,1.4540554736964593,15.641450881958008,0,0,RUN_FAIL,Kernel execution failed
bf16,211,71,512,s_64x64_k64_v4,8.751184280617395,11.64865493774414,0,0,RUN_FAIL,Kernel execution failed
bf16,211,103,512,s_64x64_k64_v4,10.326775698384854,12.579679489135742,0,0,RUN_FAIL,Kernel execution failed
bf16,211,131,512,s_64x64_k64_v4,18.062300904859896,11.73853874206543,0,0,RUN_FAIL,Kernel execution failed
bf16,211,181,256,s_64x64_k64_v4,17.123888582868666,10.852575302124023,0,0,RUN_FAIL,Kernel execution failed
bf16,211,239,256,s_64x64_k64_v4,20.969509189628024,11.447906494140625,0,0,RUN_FAIL,Kernel execution failed
bf16,211,293,128,s_64x64_k64_mem,18.457480696882484,11.420488357543945,0,0,RUN_FAIL,Kernel execution failed
bf16,223,9,128,m_128x128_k128_iw_v3,0.363313598946236,12.885570526123047,0,0,UNSUPPORTED,Problem size not supported by kernel
bf16,223,19,1024,m_128x128_k32_v4,1.9955129047152071,12.511491775512695,0,0,RUN_FAIL,Kernel execution failed
bf16,223,59,1024,s_64x64_k64_v4,6.899392931956201,11.602163314819336,0,0,RUN_FAIL,Kernel execution failed
bf16,223,91,512,s_64x64_k64_v4,9.64872935285318,17.06719398498535,0,0,RUN_FAIL,Kernel execution failed
bf16,223,119,512,s_64x64_k64_v4,14.69096895224433,7.024526596069336,0,0,RUN_FAIL,Kernel execution failed
bf16,223,163,256,s_64x64_k64_v4,16.21807301462407,13.776540756225586,0,0,RUN_FAIL,Kernel execution failed
bf16,223,223,256,s_64x64_k64_v4,21.169765437060455,11.599302291870117,0,0,RUN_FAIL,Kernel execution failed
bf16,223,271,128,s_64x64_k128_v3,11.30057984404952,11.287212371826172,0,0,RUN_FAIL,Kernel execution failed
bf16,223,331,128,s_64x64_k64_mem,18.959216321636067,11.337757110595703,0,0,RUN_FAIL,Kernel execution failed
bf16,227,11,1024,s_64x64_k64_v4,3.7436582637767453,12.701034545898438,0,0,RUN_FAIL,Kernel execution failed
bf16,227,41,1024,s_64x64_k64_v4,6.267819512205258,12.828826904296875,0,0,RUN_FAIL,Kernel execution failed
bf16,227,77,512,s_64x64_k64_v4,8.294462672597028,12.860536575317383,0,0,RUN_FAIL,Kernel execution failed
bf16,227,109,512,s_64x64_k64_v4,14.69096895224433,13.413667678833008,0,0,RUN_FAIL,Kernel execution failed
bf16,227,139,256,s_64x64_k64_v4,15.888681087451246,9.399890899658203,0,0,RUN_FAIL,Kernel execution failed
bf16,227,193,256,s_64x64_k64_v4,20.43992205584591,11.556386947631836,0,0,RUN_FAIL,Kernel execution failed
bf16,227,251,256,s_64x64_k64_v4,21.02122037416049,13.020038604736328,0,0,RUN_FAIL,Kernel execution failed
bf16,227,307,128,s_64x64_k64_mem,17.979226142167438,11.502504348754883,0,0,RUN_FAIL,Kernel execution failed
bf16,229,3,128,m_128x128_k16_v3,17.881755964680295,12.918233871459961,0,0,RUN_FAIL,Kernel execution failed
bf16,229,13,1024,s_64x64_k64_v4,3.7436582637767453,11.564493179321289,0,0,RUN_FAIL,Kernel execution failed
bf16,229,43,1024,s_64x64_k64_v4,6.269191832015292,15.643119812011719,0,0,RUN_FAIL,Kernel execution failed
bf16,229,79,512,s_64x64_k64_v4,8.294462672597028,12.097597122192383,0,0,RUN_FAIL,Kernel execution failed
bf16,229,111,512,s_64x64_k64_v4,14.586821316358762,11.675596237182617,0,0,RUN_FAIL,Kernel execution failed
bf16,229,149,256,s_64x64_k64_v4,15.899118002713873,10.404586791992188,0,0,RUN_FAIL,Kernel execution failed
bf16,229,197,256,s_64x64_k64_v4,20.613008875525022,6.680488586425781,0,0,RUN_FAIL,Kernel execution failed
bf16,229,257,128,s_64x64_k128_v3,11.297163043739367,13.270378112792969,0,0,RUN_FAIL,Kernel execution failed
bf16,229,311,128,s_64x64_k64_mem,17.979226142167438,11.836051940917969,0,0,RUN_FAIL,Kernel execution failed
bf16,233,5,1024,s_64x64_k32_v4,21.606184695852864,14.978170394897461,0,0,RUN_FAIL,Kernel execution failed
bf16,233,31,1024,s_64x64_k64_v4,3.1135410378713027,13.746976852416992,0,0,RUN_FAIL,Kernel execution failed
bf16,233,67,512,s_64x64_k64_v4,9.724634359200794,7.678508758544922,0,0,RUN_FAIL,Kernel execution failed
bf16,233,101,512,s_64x64_k64_v4,12.427069063635297,10.94818115234375,0,0,RUN_FAIL,Kernel execution failed
bf16,233,127,256,s_64x64_k64_v4,11.348169509018746,11.538505554199219,0,0,RUN_FAIL,Kernel execution failed
bf16,233,179,256,s_64x64_k64_v4,18.956941387046772,11.368989944458008,0,0,RUN_FAIL,Kernel execution failed
bf16,233,233,128,s_64x64_k128_v3,12.422014289178358,13.085365295410156,0,0,RUN_FAIL,Kernel execution failed
bf16,233,283,128,s_64x64_k64_mem,20.03450557529171,12.952566146850586,0,0,RUN_FAIL,Kernel execution failed
bf16,239,7,128,s_64x64_k64_v4,2.605676364771387,11.693239212036133,0,0,RUN_FAIL,Kernel execution failed
bf16,239,17,1024,m_128x128_k64_v3,7.803483560027624,11.690855026245117,0,0,RUN_FAIL,Kernel execution failed
bf16,239,51,1024,m_128x128_k32_v4,8.42603898161834,13.035774230957031,0,0,RUN_FAIL,Kernel execution failed
bf16,239,89,512,s_64x64_k64_v4,10.698043976586003,15.775442123413086,0,0,RUN_FAIL,Kernel execution failed
bf16,239,117,512,s_64x64_k64_v4,16.7258782975035,15.4571533203125,0,0,RUN_FAIL,Kernel execution failed
bf16,239,157,256,s_64x64_k64_v4,19.059716703122305,15.632867813110352,0,0,RUN_FAIL,Kernel execution failed
bf16,239,211,256,s_64x64_k64_v4,23.442159535426388,8.122920989990234,0,0,RUN_FAIL,Kernel execution failed
bf16,239,269,128,s_64x64_k64_mem,19.608243479412998,15.811681747436523,0,0,RUN_FAIL,Kernel execution failed
bf16,239,317,128,s_64x64_k64_mem,22.330070071746903,11.548280715942383,0,0,RUN_FAIL,Kernel execution failed
bf16,241,9,1024,s_64x64_k64_v4,7.495661142114743,11.475801467895508,0,0,RUN_FAIL,Kernel execution failed
bf16,241,37,1024,m_128x128_k32_v4,3.88098308313662,10.814666748046875,0,0,RUN_FAIL,Kernel execution failed
bf16,241,73,512,s_64x64_k64_v4,9.819194813432448,11.673927307128906,0,0,RUN_FAIL,Kernel execution failed
bf16,241,107,512,s_64x64_k64_v4,16.568686841728628,13.31019401550293,0,0,RUN_FAIL,Kernel execution failed
bf16,241,137,256,s_64x64_k64_v4,18.692926363468167,7.188320159912109,0,0,RUN_FAIL,Kernel execution failed
bf16,241,191,256,s_64x64_k64_v4,19.207273782363004,16.4334774017334,0,0,RUN_FAIL,Kernel execution failed
bf16,241,241,128,s_64x64_k128_v3,12.382510527847803,11.541128158569336,0,0,RUN_FAIL,Kernel execution failed
bf16,241,299,128,s_64x64_k64_mem,19.875208770667594,12.791156768798828,0,0,RUN_FAIL,Kernel execution failed
bf16,241,331,1024,s_64x64_k64_v4,49.955294486673644,14.718770980834961,0,0,RUN_FAIL,Kernel execution failed
bf16,251,23,1024,s_64x64_k64_v4,5.37117955537482,11.63625717163086,0,0,RUN_FAIL,Kernel execution failed
bf16,251,61,1024,s_64x64_k64_v4,10.684892399404632,13.103008270263672,0,0,RUN_FAIL,Kernel execution failed
bf16,251,97,512,s_64x64_k64_v4,12.642247211710684,11.456727981567383,0,0,RUN_FAIL,Kernel execution failed
bf16,251,121,512,s_64x64_k64_v4,18.398098441910555,11.646270751953125,0,0,RUN_FAIL,Kernel execution failed
bf16,251,167,256,s_64x64_k64_v4,18.413267761476135,17.058849334716797,0,0,RUN_FAIL,Kernel execution failed
bf16,251,227,256,s_64x64_k64_v4,24.29663811978572,9.930610656738281,0,0,RUN_FAIL,Kernel execution failed
bf16,251,277,128,s_64x64_k128_v3,26.253051264082256,11.687755584716797,0,0,RUN_FAIL,Kernel execution failed
bf16,251,337,128,s_64x64_k128_v3,27.558670882266412,8.101701736450195,0,0,RUN_FAIL,Kernel execution failed
bf16,257,3,1024,l_128x256_k32_v3,21.601016116657135,11.57832145690918,0,0,RUN_FAIL,Kernel execution failed
bf16,257,27,1024,m_128x128_k32_v4,2.657998236714597,11.406183242797852,0,0,RUN_FAIL,Kernel execution failed
bf16,257,63,512,m_128x128_k32_v4,6.664993306421143,11.553525924682617,0,0,RUN_FAIL,Kernel execution failed
bf16,257,99,512,s_64x64_k64_v4,12.62256856364874,11.575460433959961,0,0,RUN_FAIL,Kernel execution failed
bf16,257,123,256,s_64x64_k64_mem,9.78062542288175,11.917829513549805,0,0,RUN_FAIL,Kernel execution failed
bf16,257,173,256,s_64x64_k64_v4,16.472277384914406,16.725778579711914,0,0,RUN_FAIL,Kernel execution failed
bf16,257,229,128,s_64x64_k128_v3,10.651984936454213,13.168573379516602,0,0,RUN_FAIL,Kernel execution failed
bf16,257,281,128,s_64x64_k128_v3,17.65180023013726,7.223844528198242,0,0,RUN_FAIL,Kernel execution failed
bf16,257,311,1024,s_64x64_k64_v4,44.83863948351321,7.392644882202148,0,0,RUN_FAIL,Kernel execution failed
bf16,263,15,1024,s_64x64_k64_v4,3.6631382836151345,12.62664794921875,0,0,RUN_FAIL,Kernel execution failed
bf16,263,47,512,m_128x128_k32_v4,5.851405341593896,12.564897537231445,0,0,RUN_FAIL,Kernel execution failed
bf16,263,83,512,s_64x64_k64_v4,8.309579642239761,12.595653533935547,0,0,RUN_FAIL,Kernel execution failed
bf16,263,113,512,s_64x64_k64_v4,13.633747777640634,11.330366134643555,0,0,RUN_FAIL,Kernel execution failed
bf16,263,151,256,s_64x64_k64_v4,17.300891258707832,14.485836029052734,0,0,RUN_FAIL,Kernel execution failed
bf16,263,199,256,s_64x64_k64_mem,14.729738498826741,10.94198226928711,0,0,RUN_FAIL,Kernel execution failed
bf16,263,263,128,s_64x64_k64_mem,17.603743975715155,11.692285537719727,0,0,RUN_FAIL,Kernel execution failed
bf16,263,313,128,s_64x64_k64_mem,17.58999597142543,12.71367073059082,0,0,RUN_FAIL,Kernel execution failed
bf16,269,7,1024,l_128x256_k32_v3,21.578236237412373,15.697240829467773,0,0,RUN_FAIL,Kernel execution failed
bf16,269,33,1024,m_128x128_k32_v4,2.5885087515146727,12.691736221313477,0,0,RUN_FAIL,Kernel execution failed
bf16,269,71,512,s_64x64_k64_v4,7.6279150949042345,12.548685073852539,0,0,RUN_FAIL,Kernel execution failed
bf16,269,103,512,s_64x64_k64_v4,12.42769785941053,11.713504791259766,0,0,RUN_FAIL,Kernel execution failed
bf16,269,131,256,s_64x64_k64_v4,16.858986465619292,12.80355453491211,0,0,RUN_FAIL,Kernel execution failed
bf16,269,181,256,s_64x64_k64_v4,16.854673328508312,12.663602828979492,0,0,RUN_FAIL,Kernel execution failed
bf16,269,239,128,s_64x64_k128_v3,16.21489923850191,11.486053466796875,0,0,RUN_FAIL,Kernel execution failed
bf16,269,293,128,s_64x64_k64_mem,17.904583418530493,11.435747146606445,0,0,RUN_FAIL,Kernel execution failed
bf16,269,317,1024,s_64x64_k64_v4,45.116247767922545,13.042449951171875,0,0,RUN_FAIL,Kernel execution failed
bf16,271,19,1024,m_128x128_k32_v4,6.974923254601368,11.662006378173828,0,0,RUN_FAIL,Kernel execution failed
bf16,271,59,512,s_64x64_k64_v4,6.927680179832353,11.64698600769043,0,0,RUN_FAIL,Kernel execution failed
bf16,271,91,512,s_64x64_k64_v4,8.964870058705444,12.816190719604492,0,0,RUN_FAIL,Kernel execution failed
bf16,271,119,256,s_64x64_k64_mem,5.908714721283241,11.425495147705078,0,0,RUN_FAIL,Kernel execution failed
bf16,271,163,256,s_64x64_k64_v4,18.250312907690308,12.802600860595703,0,0,RUN_FAIL,Kernel execution failed
bf16,271,223,256,s_64x64_k64_v4,16.033080785576878,13.043642044067383,0,0,RUN_FAIL,Kernel execution failed
bf16,271,271,128,s_64x64_k128_v3,18.789464890299413,16.832351684570312,0,0,RUN_FAIL,Kernel execution failed
bf16,271,331,128,s_64x64_k64_mem,18.39023070130449,17.16780662536621,0,0,RUN_FAIL,Kernel execution failed
bf16,277,11,1024,s_64x64_k64_v4,5.781230864493123,16.999006271362305,0,0,RUN_FAIL,Kernel execution failed
bf16,277,41,1024,s_64x64_k64_v4,6.332684949915963,14.911651611328125,0,0,RUN_FAIL,Kernel execution failed
bf16,277,77,512,s_64x64_k64_v4,8.743929697721493,14.968156814575195,0,0,RUN_FAIL,Kernel execution failed
