kernel,problem_idx,N,C,K,G,Hi,Wi,Y,X,stride_h,stride_w,pad_h,pad_w,latency_ms,tflops,non_zero
grouped_conv_forward_bf16_2d_32x64x64_compv4,93,2,256,128,1,183,287,1,1,2,2,0,0,0.01831210032105446,94.82483306426158,3391488
grouped_conv_forward_bf16_2d_64x64x64_compv3,93,2,256,128,1,183,287,1,1,2,2,0,0,0.0168800987303257,102.86917652207924,3391488
grouped_conv_forward_bf16_2d_64x64x64_compv4,93,2,256,128,1,183,287,1,1,2,2,0,0,0.024456199258565903,71.00211433678939,3391488
grouped_conv_forward_bf16_2d_32x128x64_compv3,93,2,256,128,1,183,287,1,1,2,2,0,0,0.014092099852859974,123.22094465202014,3391488
grouped_conv_forward_bf16_2d_32x128x64_compv4,93,2,256,128,1,183,287,1,1,2,2,0,0,0.018480099737644196,93.96279677337705,3391488
grouped_conv_forward_bf16_2d_64x128x64_compv3,93,2,256,128,1,183,287,1,1,2,2,0,0,0.011948099359869957,145.33205689870488,3391488
grouped_conv_forward_bf16_2d_64x128x64_compv4,93,2,256,128,1,183,287,1,1,2,2,0,0,0.02430019900202751,71.45792739619614,3391488
grouped_conv_forward_bf16_2d_128x128x64_compv3,93,2,256,128,1,183,287,1,1,2,2,0,0,0.011248099617660046,154.3764649162339,3391488
grouped_conv_forward_bf16_2d_128x128x64_compv4,93,2,256,128,1,183,287,1,1,2,2,0,0,0.024264199659228325,71.56394525213959,3391488
grouped_conv_forward_bf16_2d_16x64x128_compv3,93,2,256,128,1,183,287,1,1,2,2,0,0,0.016152100637555122,107.50563626149113,3391488
grouped_conv_forward_bf16_2d_16x64x128_compv4,93,2,256,128,1,183,287,1,1,2,2,0,0,0.01955610141158104,88.79284369898423,3391488
grouped_conv_forward_bf16_2d_32x64x128_compv3,93,2,256,128,1,183,287,1,1,2,2,0,0,0.014468100853264332,120.01864471439728,3391488
grouped_conv_forward_bf16_2d_32x64x128_compv4,93,2,256,128,1,183,287,1,1,2,2,0,0,0.018408101052045822,94.33030876408715,3391488
grouped_conv_forward_bf16_2d_64x64x128_compv3,93,2,256,128,1,183,287,1,1,2,2,0,0,0.014652100391685963,118.51146317461138,3391488
grouped_conv_forward_bf16_2d_64x64x128_compv4,93,2,256,128,1,183,287,1,1,2,2,0,0,0.02430019900202751,71.45792739619614,3391488
grouped_conv_forward_bf16_2d_128x64x128_compv3,93,2,256,128,1,183,287,1,1,2,2,0,0,0.014704098924994469,118.09236763555393,3391488
grouped_conv_forward_bf16_2d_128x64x128_compv4,93,2,256,128,1,183,287,1,1,2,2,0,0,0.02420019917190075,71.75320515610514,3391488
grouped_conv_forward_bf16_2d_16x64x64_compv3,94,4,1024,512,1,55,55,1,1,2,2,0,0,0.030768100172281265,106.87479297023461,1605632
grouped_conv_forward_bf16_2d_16x64x64_compv4,94,4,1024,512,1,55,55,1,1,2,2,0,0,0.032408200204372406,101.46612015672345,1605632
grouped_conv_forward_bf16_2d_32x64x64_compv3,94,4,1024,512,1,55,55,1,1,2,2,0,0,0.028136199340224266,116.8720158766756,1605632
grouped_conv_forward_bf16_2d_32x64x64_compv4,94,4,1024,512,1,55,55,1,1,2,2,0,0,0.029804199934005737,110.331240002457,1605632
grouped_conv_forward_bf16_2d_64x64x64_compv3,94,4,1024,512,1,55,55,1,1,2,2,0,0,0.026072200387716293,126.12415857118343,1605632
grouped_conv_forward_bf16_2d_64x64x64_compv4,94,4,1024,512,1,55,55,1,1,2,2,0,0,0.0364203006029129,90.28850068681197,1605632
grouped_conv_forward_bf16_2d_32x128x64_compv3,94,4,1024,512,1,55,55,1,1,2,2,0,0,0.023168200626969337,141.9330913498806,1605632
grouped_conv_forward_bf16_2d_32x128x64_compv4,94,4,1024,512,1,55,55,1,1,2,2,0,0,0.029872199520468712,110.0800874654979,1605632
grouped_conv_forward_bf16_2d_64x128x64_compv3,94,4,1024,512,1,55,55,1,1,2,2,0,0,0.023592200130224228,139.3822669292839,1605632
grouped_conv_forward_bf16_2d_64x128x64_compv4,94,4,1024,512,1,55,55,1,1,2,2,0,0,0.037160299718379974,88.49052243713595,1605632
grouped_conv_forward_bf16_2d_128x128x64_compv3,94,4,1024,512,1,55,55,1,1,2,2,0,0,0.02416819892823696,136.06038024447358,1605632
grouped_conv_forward_bf16_2d_128x128x64_compv4,94,4,1024,512,1,55,55,1,1,2,2,0,0,0.03711229935288429,88.60497445153415,1605632
grouped_conv_forward_bf16_2d_16x64x128_compv3,94,4,1024,512,1,55,55,1,1,2,2,0,0,0.027440199628472328,119.83638532235673,1605632
grouped_conv_forward_bf16_2d_16x64x128_compv4,94,4,1024,512,1,55,55,1,1,2,2,0,0,0.03238820284605026,101.52876810208727,1605632
grouped_conv_forward_bf16_2d_32x64x128_compv3,94,4,1024,512,1,55,55,1,1,2,2,0,0,0.025532200932502747,128.79165194935928,1605632
grouped_conv_forward_bf16_2d_32x64x128_compv4,94,4,1024,512,1,55,55,1,1,2,2,0,0,0.029828200116753578,110.24246595935382,1605632
grouped_conv_forward_bf16_2d_64x64x128_compv3,94,4,1024,512,1,55,55,1,1,2,2,0,0,0.020732101052999496,158.61076152357685,1605632
grouped_conv_forward_bf16_2d_64x64x128_compv4,94,4,1024,512,1,55,55,1,1,2,2,0,0,0.03706829994916916,88.71014695870086,1605632
grouped_conv_forward_bf16_2d_128x64x128_compv3,94,4,1024,512,1,55,55,1,1,2,2,0,0,0.01790810003876686,183.62273657627122,1605632
grouped_conv_forward_bf16_2d_128x64x128_compv4,94,4,1024,512,1,55,55,1,1,2,2,0,0,0.0364363007247448,90.24885267144616,1605632
grouped_conv_forward_bf16_2d_16x64x64_compv3,95,2,256,128,1,231,183,1,1,2,2,0,0,0.017071999609470367,81.93535707580746,2732032
grouped_conv_forward_bf16_2d_16x64x64_compv4,95,2,256,128,1,231,183,1,1,2,2,0,0,0.01733209937810898,80.70576757520394,2732032
grouped_conv_forward_bf16_2d_32x64x64_compv3,95,2,256,128,1,231,183,1,1,2,2,0,0,0.015300099737942219,91.42426572103713,2732032
grouped_conv_forward_bf16_2d_32x64x64_compv4,95,2,256,128,1,231,183,1,1,2,2,0,0,0.01620810106396675,86.302545775073,2732032
grouped_conv_forward_bf16_2d_64x64x64_compv3,95,2,256,128,1,231,183,1,1,2,2,0,0,0.01318410038948059,106.09752221820787,2732032
grouped_conv_forward_bf16_2d_64x64x64_compv4,95,2,256,128,1,231,183,1,1,2,2,0,0,0.01889210008084774,74.04155059595853,2732032
grouped_conv_forward_bf16_2d_32x128x64_compv3,95,2,256,128,1,231,183,1,1,2,2,0,0,0.010764000006020069,129.95172642304735,2732032
grouped_conv_forward_bf16_2d_32x128x64_compv4,95,2,256,128,1,231,183,1,1,2,2,0,0,0.016020100563764572,87.31533103880186,2732032
grouped_conv_forward_bf16_2d_64x128x64_compv3,95,2,256,128,1,231,183,1,1,2,2,0,0,0.012108100578188896,115.52599641596548,2732032
grouped_conv_forward_bf16_2d_64x128x64_compv4,95,2,256,128,1,231,183,1,1,2,2,0,0,0.018912099301815033,73.96325292484872,2732032
grouped_conv_forward_bf16_2d_128x128x64_compv3,95,2,256,128,1,231,183,1,1,2,2,0,0,0.010980100370943546,127.39413454740557,2732032
grouped_conv_forward_bf16_2d_128x128x64_compv4,95,2,256,128,1,231,183,1,1,2,2,0,0,0.018964100629091263,73.76043880795568,2732032
grouped_conv_forward_bf16_2d_16x64x128_compv3,95,2,256,128,1,231,183,1,1,2,2,0,0,0.013840099796652794,101.06866312758075,2732032
grouped_conv_forward_bf16_2d_16x64x128_compv4,95,2,256,128,1,231,183,1,1,2,2,0,0,0.016908099874854088,82.72960263739105,2732032
grouped_conv_forward_bf16_2d_32x64x128_compv3,95,2,256,128,1,231,183,1,1,2,2,0,0,0.012228099629282951,114.3922953203829,2732032
grouped_conv_forward_bf16_2d_32x64x128_compv4,95,2,256,128,1,231,183,1,1,2,2,0,0,0.016040099784731865,87.20646397296606,2732032
grouped_conv_forward_bf16_2d_64x64x128_compv3,95,2,256,128,1,231,183,1,1,2,2,0,0,0.012520099990069866,111.7243780089167,2732032
grouped_conv_forward_bf16_2d_64x64x128_compv4,95,2,256,128,1,231,183,1,1,2,2,0,0,0.01894409954547882,73.83831470278756,2732032
grouped_conv_forward_bf16_2d_128x64x128_compv3,95,2,256,128,1,231,183,1,1,2,2,0,0,0.013760100118815899,101.65626499237793,2732032
grouped_conv_forward_bf16_2d_128x64x128_compv4,95,2,256,128,1,231,183,1,1,2,2,0,0,0.01892009936273098,73.93197874823916,2732032
grouped_conv_forward_bf16_2d_16x64x64_compv3,96,2,1024,512,1,55,43,1,1,2,2,0,0,0.01799609884619713,71.78475974380349,630784
grouped_conv_forward_bf16_2d_16x64x64_compv4,96,2,1024,512,1,55,43,1,1,2,2,0,0,0.015772100538015366,81.90701225155615,630784
grouped_conv_forward_bf16_2d_32x64x64_compv3,96,2,1024,512,1,55,43,1,1,2,2,0,0,0.01894409954547882,68.19250653210965,630784
grouped_conv_forward_bf16_2d_32x64x64_compv4,96,2,1024,512,1,55,43,1,1,2,2,0,0,0.01722409948706627,75.00221610831142,630784
grouped_conv_forward_bf16_2d_64x64x64_compv3,96,2,1024,512,1,55,43,1,1,2,2,0,0,0.020124100148677826,64.19395761578316,630784
grouped_conv_forward_bf16_2d_64x64x64_compv4,96,2,1024,512,1,55,43,1,1,2,2,0,0,0.02003210037946701,64.4887758911266,630784
grouped_conv_forward_bf16_2d_32x128x64_compv3,96,2,1024,512,1,55,43,1,1,2,2,0,0,0.019512100145220757,66.2074109083753,630784
grouped_conv_forward_bf16_2d_32x128x64_compv4,96,2,1024,512,1,55,43,1,1,2,2,0,0,0.016120100393891335,80.13880809883425,630784
grouped_conv_forward_bf16_2d_64x128x64_compv3,96,2,1024,512,1,55,43,1,1,2,2,0,0,0.022388100624084473,57.70233275663723,630784
grouped_conv_forward_bf16_2d_64x128x64_compv4,96,2,1024,512,1,55,43,1,1,2,2,0,0,0.03178020194172859,40.64938398971463,630784
grouped_conv_forward_bf16_2d_128x128x64_compv3,96,2,1024,512,1,55,43,1,1,2,2,0,0,0.02369620092213154,54.51699351491635,630784
grouped_conv_forward_bf16_2d_128x128x64_compv4,96,2,1024,512,1,55,43,1,1,2,2,0,0,0.021472100168466568,60.16391605219758,630784
grouped_conv_forward_bf16_2d_16x64x128_compv3,96,2,1024,512,1,55,43,1,1,2,2,0,0,0.014764100313186646,87.49910963732617,630784
grouped_conv_forward_bf16_2d_16x64x128_compv4,96,2,1024,512,1,55,43,1,1,2,2,0,0,0.015860099345445633,81.4525561197676,630784
grouped_conv_forward_bf16_2d_32x64x128_compv3,96,2,1024,512,1,55,43,1,1,2,2,0,0,0.015324098989367485,84.30157185073901,630784
grouped_conv_forward_bf16_2d_32x64x128_compv4,96,2,1024,512,1,55,43,1,1,2,2,0,0,0.017816100269556046,72.51001130744035,630784
grouped_conv_forward_bf16_2d_64x64x128_compv3,96,2,1024,512,1,55,43,1,1,2,2,0,0,0.01642009988427162,78.67465125698929,630784
grouped_conv_forward_bf16_2d_64x64x128_compv4,96,2,1024,512,1,55,43,1,1,2,2,0,0,0.019444100558757782,66.43895036935211,630784
grouped_conv_forward_bf16_2d_128x64x128_compv3,96,2,1024,512,1,55,43,1,1,2,2,0,0,0.017004098743200302,75.97260234192599,630784
grouped_conv_forward_bf16_2d_128x64x128_compv4,96,2,1024,512,1,55,43,1,1,2,2,0,0,0.01948009990155697,66.31617078600033,630784
grouped_conv_forward_bf16_2d_16x64x64_compv3,97,2,512,128,1,92,84,1,1,1,1,0,0,0.020532099530100822,98.66739779972478,1978368
grouped_conv_forward_bf16_2d_16x64x64_compv4,97,2,512,128,1,92,84,1,1,1,1,0,0,0.0220480989664793,91.8831521520285,1978368
grouped_conv_forward_bf16_2d_32x64x64_compv3,97,2,512,128,1,92,84,1,1,1,1,0,0,0.017520099878311157,115.62998191054153,1978368
grouped_conv_forward_bf16_2d_32x64x64_compv4,97,2,512,128,1,92,84,1,1,1,1,0,0,0.018960099667310715,106.84800541912682,1978368
grouped_conv_forward_bf16_2d_64x64x64_compv3,97,2,512,128,1,92,84,1,1,1,1,0,0,0.016776099801063538,120.75803410942807,1978368
grouped_conv_forward_bf16_2d_64x64x64_compv4,97,2,512,128,1,92,84,1,1,1,1,0,0,0.022456100210547447,90.21374205697903,1978368
grouped_conv_forward_bf16_2d_32x128x64_compv3,97,2,512,128,1,92,84,1,1,1,1,0,0,0.01419609971344471,142.7046071028494,1978368
grouped_conv_forward_bf16_2d_32x128x64_compv4,97,2,512,128,1,92,84,1,1,1,1,0,0,0.01907609961926937,106.19827283527216,1978368
grouped_conv_forward_bf16_2d_64x128x64_compv3,97,2,512,128,1,92,84,1,1,1,1,0,0,0.014596099965274334,138.79384471329388,1978368
grouped_conv_forward_bf16_2d_64x128x64_compv4,97,2,512,128,1,92,84,1,1,1,1,0,0,0.022720199078321457,89.16510040323412,1978368
grouped_conv_forward_bf16_2d_128x128x64_compv3,97,2,512,128,1,92,84,1,1,1,1,0,0,0.01563210040330887,129.59543373782233,1978368
grouped_conv_forward_bf16_2d_128x128x64_compv4,97,2,512,128,1,92,84,1,1,1,1,0,0,0.022676199674606323,89.3381104889733,1978368
grouped_conv_forward_bf16_2d_16x64x128_compv3,97,2,512,128,1,92,84,1,1,1,1,0,0,0.019280100241303444,105.07460058013895,1978368
grouped_conv_forward_bf16_2d_16x64x128_compv4,97,2,512,128,1,92,84,1,1,1,1,0,0,0.022200200706720352,91.25362688215442,1978368
grouped_conv_forward_bf16_2d_32x64x128_compv3,97,2,512,128,1,92,84,1,1,1,1,0,0,0.016444100067019463,123.19609001060954,1978368
grouped_conv_forward_bf16_2d_32x64x128_compv4,97,2,512,128,1,92,84,1,1,1,1,0,0,0.018904101103544235,107.16451530298808,1978368
grouped_conv_forward_bf16_2d_64x64x128_compv3,97,2,512,128,1,92,84,1,1,1,1,0,0,0.013724100776016712,147.612500451777,1978368
grouped_conv_forward_bf16_2d_64x64x128_compv4,97,2,512,128,1,92,84,1,1,1,1,0,0,0.02244419977068901,90.26157549380112,1978368
grouped_conv_forward_bf16_2d_128x64x128_compv3,97,2,512,128,1,92,84,1,1,1,1,0,0,0.012076100334525108,167.7568731528485,1978368
grouped_conv_forward_bf16_2d_128x64x128_compv4,97,2,512,128,1,92,84,1,1,1,1,0,0,0.02270819991827011,89.21221582033382,1978368
grouped_conv_forward_bf16_2d_16x64x64_compv3,98,2,1024,2048,1,49,41,1,1,2,2,0,0,0.03769620135426521,116.82925710767137,2150400
grouped_conv_forward_bf16_2d_16x64x64_compv4,98,2,1024,2048,1,49,41,1,1,2,2,0,0,0.04173620045185089,105.52036726679783,2150400
grouped_conv_forward_bf16_2d_32x64x64_compv3,98,2,1024,2048,1,49,41,1,1,2,2,0,0,0.03730820119380951,118.0442653110478,2150400
grouped_conv_forward_bf16_2d_32x64x64_compv4,98,2,1024,2048,1,49,41,1,1,2,2,0,0,0.040532298386096954,108.65456377649261,2150400
grouped_conv_forward_bf16_2d_64x64x64_compv3,98,2,1024,2048,1,49,41,1,1,2,2,0,0,0.03253620117902756,135.35751072374046,2150400
grouped_conv_forward_bf16_2d_64x64x64_compv4,98,2,1024,2048,1,49,41,1,1,2,2,0,0,0.055360399186611176,79.55179631481244,2150400
grouped_conv_forward_bf16_2d_32x128x64_compv3,98,2,1024,2048,1,49,41,1,1,2,2,0,0,0.02958419919013977,148.863897639921,2150400
grouped_conv_forward_bf16_2d_32x128x64_compv4,98,2,1024,2048,1,49,41,1,1,2,2,0,0,0.04086830094456673,107.76125011836335,2150400
grouped_conv_forward_bf16_2d_64x128x64_compv3,98,2,1024,2048,1,49,41,1,1,2,2,0,0,0.028668200597167015,153.6203566412607,2150400
grouped_conv_forward_bf16_2d_64x128x64_compv4,98,2,1024,2048,1,49,41,1,1,2,2,0,0,0.05545239895582199,79.419813802981,2150400
grouped_conv_forward_bf16_2d_128x128x64_compv3,98,2,1024,2048,1,49,41,1,1,2,2,0,0,0.026940200477838516,163.47388370857982,2150400
grouped_conv_forward_bf16_2d_128x128x64_compv4,98,2,1024,2048,1,49,41,1,1,2,2,0,0,0.05514439940452576,79.863399503061,2150400
grouped_conv_forward_bf16_2d_16x64x128_compv3,98,2,1024,2048,1,49,41,1,1,2,2,0,0,0.03643229976296425,120.88227283628595,2150400
grouped_conv_forward_bf16_2d_16x64x128_compv4,98,2,1024,2048,1,49,41,1,1,2,2,0,0,0.041168298572301865,106.97598280058713,2150400
grouped_conv_forward_bf16_2d_32x64x128_compv3,98,2,1024,2048,1,49,41,1,1,2,2,0,0,0.03006019815802574,146.5066589663906,2150400
grouped_conv_forward_bf16_2d_32x64x128_compv4,98,2,1024,2048,1,49,41,1,1,2,2,0,0,0.04107629880309105,107.21557998961171,2150400
grouped_conv_forward_bf16_2d_64x64x128_compv3,98,2,1024,2048,1,49,41,1,1,2,2,0,0,0.03303220123052597,133.32502939374575,2150400
grouped_conv_forward_bf16_2d_64x64x128_compv4,98,2,1024,2048,1,49,41,1,1,2,2,0,0,0.05549640208482742,79.35684178711917,2150400
grouped_conv_forward_bf16_2d_128x64x128_compv3,98,2,1024,2048,1,49,41,1,1,2,2,0,0,0.03396419808268547,129.66651499553922,2150400
grouped_conv_forward_bf16_2d_128x64x128_compv4,98,2,1024,2048,1,49,41,1,1,2,2,0,0,0.05558840185403824,79.22550483757195,2150400
grouped_conv_forward_bf16_2d_16x64x64_compv3,99,2,256,128,1,312,184,1,1,2,2,0,0,0.021076099947094917,89.25490715654406,3674112
grouped_conv_forward_bf16_2d_16x64x64_compv4,99,2,256,128,1,312,184,1,1,2,2,0,0,0.021456100046634674,87.67415047055823,3674112
grouped_conv_forward_bf16_2d_32x64x64_compv3,99,2,256,128,1,312,184,1,1,2,2,0,0,0.018056100234389305,104.18336847827231,3674112
grouped_conv_forward_bf16_2d_32x64x64_compv4,99,2,256,128,1,312,184,1,1,2,2,0,0,0.019644100219011307,95.76133918210475,3674112
grouped_conv_forward_bf16_2d_64x64x64_compv3,99,2,256,128,1,312,184,1,1,2,2,0,0,0.01677210070192814,112.15919683714644,3674112
grouped_conv_forward_bf16_2d_64x64x64_compv4,99,2,256,128,1,312,184,1,1,2,2,0,0,0.024424199014902115,77.01973533921186,3674112
grouped_conv_forward_bf16_2d_32x128x64_compv3,99,2,256,128,1,312,184,1,1,2,2,0,0,0.014440099708735943,130.2723237334676,3674112
grouped_conv_forward_bf16_2d_32x128x64_compv4,99,2,256,128,1,312,184,1,1,2,2,0,0,0.0196601003408432,95.68340503796837,3674112
grouped_conv_forward_bf16_2d_64x128x64_compv3,99,2,256,128,1,312,184,1,1,2,2,0,0,0.012136099860072136,155.00410887265215,3674112
grouped_conv_forward_bf16_2d_64x128x64_compv4,99,2,256,128,1,312,184,1,1,2,2,0,0,0.024392198771238327,77.12077790289749,3674112
grouped_conv_forward_bf16_2d_128x128x64_compv3,99,2,256,128,1,312,184,1,1,2,2,0,0,0.011044099926948547,170.33034438685624,3674112
grouped_conv_forward_bf16_2d_128x128x64_compv4,99,2,256,128,1,312,184,1,1,2,2,0,0,0.024448199197649956,76.94412700060224,3674112
grouped_conv_forward_bf16_2d_16x64x128_compv3,99,2,256,128,1,312,184,1,1,2,2,0,0,0.017376098781824112,108.2605116153996,3674112
grouped_conv_forward_bf16_2d_16x64x128_compv4,99,2,256,128,1,312,184,1,1,2,2,0,0,0.02115209959447384,88.93421362725924,3674112
grouped_conv_forward_bf16_2d_32x64x128_compv3,99,2,256,128,1,312,184,1,1,2,2,0,0,0.015024100430309772,125.20851765640214,3674112
grouped_conv_forward_bf16_2d_32x64x128_compv4,99,2,256,128,1,312,184,1,1,2,2,0,0,0.020200099796056747,93.12554705136742,3674112
grouped_conv_forward_bf16_2d_64x64x128_compv3,99,2,256,128,1,312,184,1,1,2,2,0,0,0.01448809914290905,129.84072827253493,3674112
grouped_conv_forward_bf16_2d_64x64x128_compv4,99,2,256,128,1,312,184,1,1,2,2,0,0,0.024608198553323746,76.44384614029052,3674112
grouped_conv_forward_bf16_2d_128x64x128_compv3,99,2,256,128,1,312,184,1,1,2,2,0,0,0.014580098912119865,129.02143910946157,3674112
grouped_conv_forward_bf16_2d_128x64x128_compv4,99,2,256,128,1,312,184,1,1,2,2,0,0,0.024536199867725372,76.66816190531756,3674112
grouped_conv_forward_bf16_2d_16x64x64_compv3,100,5,64,64,1,75,75,1,3,1,1,0,1,0.010023999959230423,68.9545094584244,1800000
grouped_conv_forward_bf16_2d_16x64x64_compv4,100,5,64,64,1,75,75,1,3,1,1,0,1,0.01140809990465641,60.58852970930548,1800000
grouped_conv_forward_bf16_2d_32x64x64_compv3,100,5,64,64,1,75,75,1,3,1,1,0,1,0.009251999668776989,74.7081738807897,1800000
grouped_conv_forward_bf16_2d_32x64x64_compv4,100,5,64,64,1,75,75,1,3,1,1,0,1,0.011732099577784538,58.915285829045494,1800000
grouped_conv_forward_bf16_2d_64x64x64_compv3,100,5,64,64,1,75,75,1,3,1,1,0,1,0.008812000043690205,78.43849257523901,1800000
grouped_conv_forward_bf16_2d_64x64x64_compv4,100,5,64,64,1,75,75,1,3,1,1,0,1,0.012948100455105305,53.38234765760308,1800000
grouped_conv_forward_bf16_2d_32x128x64_compv3,100,5,64,64,1,75,75,1,3,1,1,0,1,0.012144099920988083,56.91652773750908,1800000
grouped_conv_forward_bf16_2d_32x128x64_compv4,100,5,64,64,1,75,75,1,3,1,1,0,1,0.010788099840283394,64.0705972537461,1800000
grouped_conv_forward_bf16_2d_64x128x64_compv3,100,5,64,64,1,75,75,1,3,1,1,0,1,0.010080000385642052,68.57142594801336,1800000
grouped_conv_forward_bf16_2d_64x128x64_compv4,100,5,64,64,1,75,75,1,3,1,1,0,1,0.013516100123524666,51.1390115257412,1800000
grouped_conv_forward_bf16_2d_128x128x64_compv3,100,5,64,64,1,75,75,1,3,1,1,0,1,0.009248100221157074,74.73967447051743,1800000
grouped_conv_forward_bf16_2d_128x128x64_compv4,100,5,64,64,1,75,75,1,3,1,1,0,1,0.012916100211441517,53.51460492600636,1800000
grouped_conv_forward_bf16_2d_16x64x128_compv3,100,5,64,64,1,75,75,1,3,1,1,0,1,0.010492099449038506,65.87814034333628,1800000
grouped_conv_forward_bf16_2d_16x64x128_compv4,100,5,64,64,1,75,75,1,3,1,1,0,1,0.011060100048780441,62.49491387523354,1800000
grouped_conv_forward_bf16_2d_32x64x128_compv3,100,5,64,64,1,75,75,1,3,1,1,0,1,0.009031999856233597,76.52790201529464,1800000
grouped_conv_forward_bf16_2d_32x64x128_compv4,100,5,64,64,1,75,75,1,3,1,1,0,1,0.011140099726617336,62.046123191204245,1800000
grouped_conv_forward_bf16_2d_64x64x128_compv3,100,5,64,64,1,75,75,1,3,1,1,0,1,0.009056100621819496,76.3242402955024,1800000
grouped_conv_forward_bf16_2d_64x64x128_compv4,100,5,64,64,1,75,75,1,3,1,1,0,1,0.013848100788891315,49.912981609324184,1800000
grouped_conv_forward_bf16_2d_128x64x128_compv3,100,5,64,64,1,75,75,1,3,1,1,0,1,0.007583999540656805,91.13924602639669,1800000
grouped_conv_forward_bf16_2d_128x64x128_compv4,100,5,64,64,1,75,75,1,3,1,1,0,1,0.013704100623726845,50.43745802648868,1800000
grouped_conv_forward_bf16_2d_16x64x64_compv3,101,2,64,64,1,304,184,3,3,1,1,1,1,0.06094430014491081,135.33831377812223,7159808
grouped_conv_forward_bf16_2d_16x64x64_compv4,101,2,64,64,1,304,184,3,3,1,1,1,1,0.07829250395298004,105.34978956546776,7159808
grouped_conv_forward_bf16_2d_32x64x64_compv3,101,2,64,64,1,304,184,3,3,1,1,1,1,0.05271630361676216,156.4620098549049,7159808
grouped_conv_forward_bf16_2d_32x64x64_compv4,101,2,64,64,1,304,184,3,3,1,1,1,1,0.06554049998521805,125.8473587760281,7159808
grouped_conv_forward_bf16_2d_64x64x64_compv3,101,2,64,64,1,304,184,3,3,1,1,1,1,0.043844301253557205,188.12248297219264,7159808
grouped_conv_forward_bf16_2d_64x64x64_compv4,101,2,64,64,1,304,184,3,3,1,1,1,1,0.07910860329866409,104.26298116856383,7159808
grouped_conv_forward_bf16_2d_32x128x64_compv3,101,2,64,64,1,304,184,3,3,1,1,1,1,0.06722450256347656,122.694828544276,7159808
grouped_conv_forward_bf16_2d_32x128x64_compv4,101,2,64,64,1,304,184,3,3,1,1,1,1,0.0657925009727478,125.36533334424361,7159808
